Timestamp,Model,Position_Size,Predicted_Return,Future_Return,Strategy_Return,Transaction_Cost,Year
2021-09-29,LightGBM,0.37539426049446634,0.0018769713024723318,-0.11239746346759887,-0.04219336267987307,4.440892098500626e-19,2021
2021-09-30,LightGBM,0.37539426049443836,0.0018769713024721919,-0.0655000186129219,-0.024588331049569794,2.7977620220553945e-17,2021
2021-10-01,LightGBM,0.37454561046200824,0.0018727280523100412,-0.02236915907716402,-0.008379118992110602,8.486500324301205e-07,2021
2021-10-04,LightGBM,0.3745456104620013,0.0018727280523100065,0.0284678957858919,0.01066252540569551,6.938893903907228e-18,2021
2021-10-05,LightGBM,0.3976706111722266,0.001988353055861133,0.05283908489793703,0.02098942618443356,2.3125000710225274e-05,2021
2021-10-06,LightGBM,0.43904983921181256,0.002195249196059063,0.07391306419413077,0.03241013972204591,4.137922803958599e-05,2021
2021-10-07,LightGBM,0.432833325204817,0.002164166626024085,0.06233274425103536,0.026973472449310077,6.216514006995577e-06,2021
2021-10-08,LightGBM,0.37363292993560904,0.0018681646496780452,0.03666137027815636,0.013638694797212605,5.920039526920795e-05,2021
2021-10-11,LightGBM,0.38806653744087344,0.001940332687204367,0.026673324272798397,0.010336590985077212,1.4433607505264402e-05,2021
2021-10-12,LightGBM,0.388066537440864,0.00194033268720432,0.013732861622278976,0.005329264058912319,9.436895709313831e-18,2021
2021-10-13,LightGBM,0.43578560951359413,0.0021789280475679705,0.02808702275497417,0.012192201258625877,4.771907207273013e-05,2021
2021-10-14,LightGBM,0.38806653744086567,0.0019403326872043283,-0.001007207371342284,-0.0004385825491544448,4.771907207272846e-05,2021
2021-10-15,LightGBM,0.3880665374408267,0.0019403326872041336,-0.0050161655304855534,-0.0019466059886455954,3.8968828164343e-17,2021
2021-10-18,LightGBM,0.3880665374408493,0.0019403326872042465,-0.045833268870412606,-0.01778635795013651,2.2593038551121937e-17,2021
2021-10-19,LightGBM,0.3880665374408526,0.0019403326872042632,-0.02463053041648924,-0.009558284654058585,3.3306690738754695e-18,2021
2021-10-20,LightGBM,0.3880665374408806,0.0019403326872044029,-0.013536821747243181,-0.005253187543407101,2.7977620220553945e-17,2021
2021-10-21,LightGBM,0.41866436447805105,0.0020933218223902553,0.00831860359195799,0.0034521050591347544,3.0597827037170456e-05,2021
2021-10-22,LightGBM,0.3837401421850733,0.0019187007109253665,0.011595616885920743,0.004414779450233885,3.492422229297776e-05,2021
2021-10-25,LightGBM,0.4186643644780357,0.0020933218223901785,0.053172356749324946,0.022226446723962557,3.4924222292962385e-05,2021
2021-10-26,LightGBM,0.3880665374408671,0.0019403326872043354,0.03434344521500263,0.013296944041339017,3.0597827037168566e-05,2021
2021-10-27,LightGBM,0.38806653744084213,0.0019403326872042105,0.02944111695844101,0.011425112316453037,2.4980018054066023e-17,2021
2021-10-28,LightGBM,0.3880665374408467,0.0019403326872042333,0.017499990558662804,0.0067911607413477775,4.551914400963142e-18,2021
2021-10-29,LightGBM,0.38806653744085046,0.0019403326872042522,0.010715149967062366,0.004158191145877331,3.7747582837255325e-18,2021
2021-11-01,LightGBM,0.4096589845508515,0.0020482949227542575,-0.026829321729676798,-0.011012465143077492,2.1592447110001023e-05,2021
2021-11-02,LightGBM,0.40965898455084376,0.002048294922754219,-0.020751975940394705,-0.008501233391165644,7.716050021144839e-18,2021
2021-11-04,LightGBM,0.409658984550843,0.002048294922754215,-0.015996140564722885,-0.006552962700476926,7.771561172376096e-19,2021
2021-11-05,LightGBM,0.4096589845508533,0.0020482949227542666,0.021375797368819595,0.008756787444075428,1.0325074129013956e-17,2021
2021-11-08,LightGBM,0.40965898455083666,0.0020482949227541834,0.036489080709935916,0.014948079750825852,1.6653345369377347e-17,2021
2021-11-09,LightGBM,0.40179185214967406,0.00200895926074837,0.07343360149709247,0.0294971556231367,7.867132401162602e-06,2021
2021-11-10,LightGBM,0.37307606442661323,0.0018653803221330661,0.06108209696765492,0.0227595525558944,2.8715787723060827e-05,2021
2021-11-11,LightGBM,0.3341198248955565,0.0016705991244777827,0.046551775572820454,0.01551491486343696,3.89562395310567e-05,2021
2021-11-12,LightGBM,0.3341198248955324,0.001670599124477662,0.025980341484505842,0.008680547147529203,2.4147350785597155e-17,2021
2021-11-15,LightGBM,0.3341198248955214,0.001670599124477607,0.0014273655720963986,0.0004769111350107334,1.099120794378905e-17,2021
2021-11-16,LightGBM,0.3341198248955192,0.001670599124477596,-0.007938269437108424,-0.0026523331943001205,2.1649348980190553e-18,2021
2021-11-17,LightGBM,0.33411982489552555,0.0016705991244776277,-0.007518907076477494,-0.0025122159157983945,6.3282712403633925e-18,2021
2021-11-18,LightGBM,0.3297934296397428,0.001648967148198714,-0.023535000783418646,-0.007766015020193451,4.326395255782767e-06,2021
2021-11-19,LightGBM,0.3341198248955397,0.0016705991244776986,-0.056506351454061014,-0.01888421864857249,4.3263952557969225e-06,2021
2021-11-22,LightGBM,0.33411982489553355,0.0016705991244776678,-0.049406224170078616,-0.01650759896845615,6.161737786669619e-18,2021
2021-11-24,LightGBM,0.33411982489553466,0.0016705991244776732,-0.037185213626964225,-0.012424317065744338,1.1102230246251566e-18,2021
2021-11-25,LightGBM,0.3341198248954968,0.001670599124477484,-0.03148664613252219,-0.010520312692344823,3.785860513971784e-17,2021
2021-11-26,LightGBM,0.33411982489556524,0.001670599124477826,0.0021692028972551103,0.0007247736921937619,6.84452494681409e-17,2021
2021-11-29,LightGBM,0.2913284702013641,0.0014566423510068206,0.02683889710115979,0.007776143479678506,4.2791354694201145e-05,2021
2021-11-30,LightGBM,0.31445347091156756,0.0015722673545578378,0.05197406655323825,0.016320300624344378,2.3125000710203458e-05,2021
2021-12-01,LightGBM,0.3087996763339346,0.001543998381669673,0.010999716862082821,0.0033910552121984654,5.653794577632931e-06,2021
2021-12-02,LightGBM,0.3520823111207737,0.0017604115556038684,0.005377642285375327,0.0018500900894289052,4.3282634786839084e-05,2021
2021-12-03,LightGBM,0.3730760644266002,0.0018653803221330009,-0.012987045846054616,-0.004866149706079709,2.099375330582648e-05,2021
2021-12-06,LightGBM,0.37307606442662233,0.0018653803221331117,-0.03097779731938362,-0.011557074708521235,2.2148949341271874e-17,2021
2021-12-07,LightGBM,0.40965898455086597,0.00204829492275433,-0.028503610582498767,-0.011713343087384006,3.658292012424363e-05,2021
2021-12-08,LightGBM,0.4096510770210203,0.0020482553851051016,0.024419776119768026,0.010003579680545318,7.907529845641026e-09,2021
2021-12-09,LightGBM,0.4096510770210106,0.002048255385105053,0.04035984052268892,0.016533452138515734,9.71445146547012e-18,2021
2021-12-10,LightGBM,0.4402568115880292,0.002201284057940146,0.024610250661482196,0.01080422475403932,3.06057345670186e-05,2021
2021-12-13,LightGBM,0.4052725771056616,0.002026362885528308,0.024475527066707498,0.009884275695861554,3.4984234482367594e-05,2021
