Date,Close,High,Low,Open,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Close_lag_1,Close_lag_5,Close_lag_20,Close_pct_change_1d,sentiment,day_of_week
2020-06-19,1205.3868408203125,1216.1194406358354,1200.8123604971117,1215.415624868939,29101500,-11031138.883834153,-516795000,0.020524172415616236,16009385.472305354,-212.84237608437013,-6.455655594295901,156170.70785915473,1222.9315929467696,48.347977745562076,822.4495322361478,1209.5479309082032,1273.9731845345127,1145.1226772818936,10.652782246989599,0.4677060635878398,0.0,0.0,1223.4151723138689,1246.9739926675043,1199.8563519602335,3.851320612458668,0.11737618388913919,0.0,0.0,1114.776179553116,1262.2166092773261,1188.496394415221,12.189713690263005,0.614557767070303,28.314776791512816,3.0918917035026934,14.52094379986761,17.546404243494536,-3.025460443626926,1225.5030517578125,1187.5895385742188,1212.6190539685135,1198.098110168646,0.877776344652771,0.7968875930165398,0.08088875163623122,0.23453738913616914,25.443975358998255,17.48002319335933,62.88051870508593,62.04163653808694,0.8388821669989923,1217.5268967628197,1177.2360555086827,1197.3814761357512,1173.2773332036259,55.04831839001035,15.779020938849358,26.449333574446804,23.2463067595213,-3.8805129936978724,1150.4925396329168,1153.7655399058438,64.0,0.0,64.0,,1248.2448277135472,0.0,0.0,51.65601888881062,0.21124863165798982,0.2900564834543868,0.3284683532614527,11.041135065124836,49.887167114520004,31.856562953270153,42.04344209562671,-68.14343704672984,35.06185490565804,-0.9255350903376468,1.2119995580181344,1.4716340108833883,-0.2596344528652539,-7.328551702630638,-3.9609207386105827,-3.3676309640200555,1210.8189046942457,-0.5227163560342474,-0.5240872974888511,-7.865266562463146,1211.720703125,1205.73876953125,1106.5068359375,-0.005227163560342474,-0.5357207507515656,4
2020-06-22,1199.5806884765625,1208.729756143151,1192.894868508088,1196.2378321859276,14133000,-13229643.888717048,-530928000,0.003918674703186071,1999708.8228019122,-857.5228882683421,-113.74845641210186,88094.34573595926,1224.105116404714,42.79680707040665,818.4879266191832,1213.374688720703,1264.5154082326037,1162.2339692088024,8.42950161846871,0.3651368188031593,0.0,0.0,1217.6735500872278,1241.6194368064519,1193.7276633680037,3.9330552458019157,0.12221358050315766,0.0,0.0,1130.6108961897023,1262.2166092773261,1196.4137527335142,10.846255020069657,0.5240638165984459,27.06678787586784,3.2667709431724847,12.4052208010894,16.51816755501351,-4.11294675392411,1223.2157796223958,1191.4399789663462,1210.6131515851366,1198.2079307840472,0.8382673781676946,0.8533004734182787,-0.01503309525058416,0.22331385946068,25.49377409137385,30.016058349609466,59.05857635738211,62.94926397885537,-3.890687621473262,1217.5268967628197,1180.7548322448374,1199.1408645038287,1174.0689361624313,27.524159195005176,14.800629692371087,25.371375954359927,24.3366811290525,-41.751777604991524,1149.34885351022,1145.8103503489176,60.0,0.0,60.0,,1245.4678080425053,0.0,0.0,50.46321154229112,0.14878274008675574,0.21254683293404653,0.2988485974654393,9.602181119449172,54.45736057142242,24.894521976113545,32.686549722426165,-75.10547802388646,35.73717793781066,-2.2368900018335003,1.035314529505079,1.3843701146077265,-0.34905558510264756,-10.998332687765132,-5.368403128441493,-5.629929559323639,1209.9592526411732,-0.48168373397859954,-0.4828475689162559,-8.309064586776305,1205.3868408203125,1178.8193359375,1123.0455322265625,-0.004816837339785995,0.43845809510923717,0
2020-06-23,1213.304443359375,1226.1483847652296,1201.1644251995272,1210.8413026280778,25700000,-13953741.579269202,-505228000,-0.04099911494750956,52099821.91787039,1248.6237027027237,-67.89073753411925,382114.1677257613,1224.1858465997752,41.8327113533286,818.4879266191832,1215.5475952148438,1262.6384032167136,1168.456787212974,7.748081307099573,0.4761826994412612,0.0,0.0,1214.2837302045893,1238.8102277121707,1189.7572326970082,4.039665013620638,0.48003614570503267,0.0,0.0,1159.8177247879037,1262.2166092773261,1211.017167032615,8.424095024541085,0.522336926209351,27.01687871714777,3.412276661008684,11.701005498668792,15.554735143744566,-3.8537296450757736,1220.7085876464844,1195.7641272911658,1211.0271964734811,1199.3261909748123,0.852036803101599,0.8753983722090172,-0.023361569107418156,0.21199383769684021,25.527243490139046,45.437390136718705,55.99644986981327,62.90876689784693,-6.912317028033662,1210.2253599358187,1183.5699567241165,1196.8976583299677,1177.2360555086827,13.762079597502588,14.511312348356531,28.128077004234438,22.66746167180442,-7.8612205452327,1142.1352983920985,1134.3963253145012,56.00000000000001,12.0,44.00000000000001,,1242.8018691583052,0.0,0.0,53.21326610822186,0.292799802717748,0.21761039148749795,0.24007123595864377,9.161111775771097,51.639940901579216,41.35040156691397,32.700495498765896,-58.64959843308603,32.07290298851649,-2.4196982148875645,0.9756316160458578,1.302622414895353,-0.3269907988494951,-10.523300090009316,-6.399382520755058,-4.1239175692542585,1210.0890139390963,1.1440459999603192,1.1375512818130318,-7.2600781078551275,1199.5806884765625,1235.29736328125,1169.8463134765625,0.011440459999603192,0.12738580900547514,1
2020-06-24,1227.5557861328125,1233.7137984250496,1213.1284215707003,1213.304321824165,26051000,-3488793.693848284,-479177000,-0.06212952195046927,97694380.29972038,771.602366955403,-123.6480972125779,688106.3963232932,1223.4022497677122,39.723362334055665,818.4879266191832,1217.63251953125,1262.9391764611582,1172.3258626013417,7.441761977143961,0.6095122358830662,0.0,0.0,1212.166553324561,1236.4819169247658,1187.8511897243563,4.01188492348942,0.8164508057802987,0.0,0.0,1176.1803665161133,1262.2166092773261,1219.1984878967196,7.0658627608216396,0.5971369502883551,26.373728530867925,3.4850584544567367,12.152784323443484,14.87434497968435,-2.7215606562408663,1217.9228210449219,1199.4589421198918,1213.5700564210706,1201.4172720976271,0.8534258191012837,0.9366402050603504,-0.08321438595906672,0.2030403227934008,25.634075894248408,35.258959960937545,52.299891419863975,62.38385000594988,-10.083958586085906,1210.2253599358187,1183.5699567241165,1196.8976583299677,1177.2360555086827,31.888804103795984,14.496143111659478,28.594893042005598,21.44037812117576,29.356323873710867,1142.1352983920985,1134.3963253145012,52.0,8.0,44.0,,1240.242567829473,0.0,0.0,55.94818699219697,0.4360243325571944,0.29253562512056613,0.24089761651403685,9.567567622787127,59.34261505405953,58.438901229686294,41.56127492423794,-41.561098770313706,29.233493599615485,-2.6510386409898405,1.0115373405798638,1.2444054000322553,-0.23286805945239153,-9.933716789682194,-7.106249374540486,-2.827467415141708,1210.3838866929573,1.1745891850506007,1.1677444326261721,-6.170765015085622,1213.304443359375,1221.7496337890625,1185.8572998046875,0.011745891850506007,-0.7840006618609825,2
2020-06-25,1195.533935546875,1211.896630185088,1195.182027701357,1209.961298115535,29914500,-32143658.921798207,-509091500,-0.17874952522293772,-53107338.22210072,-1110.8862491336752,-189.3891104949477,-92239.11642180826,1220.7096102189857,32.24535885705146,818.4879266191832,1216.0666259765626,1262.1486778354788,1169.9845741176464,7.578869590621319,0.2772159701943175,0.0,0.0,1209.8734240523881,1233.185909334866,1186.5609387699108,3.8537064818556037,0.19245045451478784,0.0,0.0,1176.1803665161133,1262.2166092773261,1219.1984878967196,7.074961266379747,0.22494670164149425,26.973731520926698,3.7509982943557474,9.813799204107454,13.862235824568971,-4.048436620461517,1213.1430257161458,1202.0304189828726,1210.7952685942714,1200.981469390164,0.7725578181340746,0.9392241032222388,-0.16666628508816417,0.19035591618237566,25.69004913643638,32.07448730468741,47.56814753621564,60.80628189087915,-13.238134354663508,1210.2253599358187,1183.5699567241165,1196.8976583299677,1177.2360555086827,15.944402051897992,13.729227046428681,26.193396100619044,24.295362991893573,-64.88751556490499,1142.1352983920985,1134.3963253145012,48.0,4.0,44.0,,1237.7856385537941,0.0,0.0,49.015091517521455,0.07294642945927438,0.26725685491140566,0.2591342905064899,7.820063742559159,42.67085311564011,20.042141595285212,39.94381479729517,-79.95785840471478,25.500916052102866,-4.578013729374249,0.817148262003636,1.1589539724265314,-0.3418057104228954,-8.220155476564086,-7.329030594945206,-0.8911248816188797,1210.1465574520873,-2.608586179762662,-2.6432133021707216,-8.618381471479141,1227.5557861328125,1211.720703125,1226.851806640625,-0.02608586179762662,0.4439421116060944,3
2020-06-26,1208.3779296875,1214.7119496005985,1200.108577443495,1200.4604853365358,23512000,-29027698.21938338,-485579500,-0.002270146998233987,-2379434.156889908,240.42488197674166,-236.93864441387123,160357.63658983834,1216.6724772847226,30.502140793945614,827.2811978272149,1217.0607116699218,1261.5511644092815,1172.5702589305622,7.311131205330676,0.40241971650312763,0.0,0.0,1210.7296843421227,1232.1947767144575,1189.2645919697884,3.5458108692524672,0.44521908841971686,0.0,0.0,1176.1803665161133,1262.2166092773261,1219.1984878967196,7.069182493218686,0.374232557560058,26.194159774206376,3.8693178478244024,8.894014962807205,12.868591652216619,-3.974576689409414,1209.8294270833333,1205.4545475886418,1210.423370300922,1201.5293553381148,0.7152697421728522,0.9512388483793152,-0.23596910620646294,0.1774859485671972,25.593430492461156,-2.1730163574218295,43.5955945784621,58.452766459600156,-14.857171881138058,1217.2631262211125,1183.5699567241165,1200.4165414726144,1177.2360555086827,7.972201025948996,13.122537978389982,25.607894671074664,23.059855624459125,-39.70798211733884,1142.1352983920985,1112.0871098939203,44.0,0.0,44.0,,1235.4269864491423,0.0,0.0,51.60554117220492,0.23450771529260758,0.24782615910302552,0.2692062130449991,7.131558349535133,44.634259504190595,38.18193799835732,38.88766027444294,-61.81806200164268,24.078884344402468,-3.18579230910968,0.7402245249600579,1.0752080829332367,-0.3349835579731788,-8.665073613285603,-7.5962391986132864,-1.0688344146723168,1210.1371852949178,1.0743312053914877,1.0686012701532022,-7.636640227635427,1195.533935546875,1205.3868408203125,1188.4962158203125,0.010743312053914877,0.6131732292226768,4
2020-06-29,1189.2000732421875,1197.645324949211,1185.3293015552013,1192.8948373055098,25504000,-38500523.55420497,-511083500,0.00023404333260579089,-71912665.10322705,-768.9281211771153,-237.8586977335332,-244409.81137881285,1212.3757517701722,30.924371028756184,827.2811978272149,1217.4037963867188,1260.9129277578636,1173.894665015574,7.14785537884486,0.17588731082740064,0.0,0.0,1210.7766100408821,1230.0424126554865,1191.5108074262782,3.1823876435726013,-0.05996983957312839,0.0,1.0,1178.8193359375,1262.2166092773261,1220.517972607413,6.85042001572125,0.12447334174090086,25.879606610015617,4.066333043552342,6.542172493640464,11.603307820501389,-5.061135326860924,1207.6887919108074,1208.6350567157451,1207.1582476765013,1200.6160751828609,0.7164024677305544,0.9643157480566859,-0.24791328032613147,0.16154742802990157,25.529269735649983,-11.665026855468795,39.303680511387746,55.145652099075114,-15.841971587687368,1209.5215499901255,1188.496394415221,1199.0089722026732,1177.2360555086827,3.986100512974498,12.411079291904125,24.026505743511912,25.595614943706714,-112.254836728373,1141.2555962644628,1112.0871098939203,40.0,0.0,40.0,,1233.1626804286766,0.0,0.0,47.707845189631264,0.005450897972184528,0.10430168090802223,0.20646156497415113,5.35826546363505,41.26784641214471,13.409185548443523,23.87775504736202,-86.59081445155648,21.168577792085443,-2.1144030159680716,0.5449012910012931,0.9691467245468479,-0.4242454335455548,-8.34157667671307,-7.745306694233244,-0.5962699824798259,1209.934261329107,-1.5870743725245107,-1.5998032553791397,-9.102515440185233,1208.3779296875,1199.5806884765625,1182.33837890625,-0.015870743725245107,0.3903535717780564,0
2020-06-30,1189.7279052734375,1210.1372729249351,1187.6165654574058,1208.7297488433153,23943500,-57954567.354124054,-487140000,0.012442006317207831,-59833977.76844685,695.0494023502536,-189.4078827409402,-233782.3765807513,1209.0802882430005,37.51732174949607,827.6483904677883,1217.2982360839844,1261.064436582946,1173.5320355850229,7.190711232730648,0.18502713856551145,0.0,0.0,1207.662393585141,1225.4150775643473,1189.9097096059347,2.9400077494347663,-0.005120474535291955,0.0,1.0,1178.8193359375,1262.2166092773261,1220.517972607413,6.851014062758599,0.13080246990195232,25.543716695766985,4.17528241885844,4.667112459109376,10.216068748222987,-5.548956289113612,1206.3545532226562,1211.1997633713943,1204.4766565375685,1199.809544078459,0.7264703346926032,0.9364828714003516,-0.21001253670774833,0.14403119035476405,25.27518955359024,-38.47890014648442,32.46228647511842,51.04041877381155,-18.578132298693134,1209.5215499901255,1196.4137527335142,1202.96765136182,1177.2360555086827,1.993050256487249,11.797705947671968,25.94498760817156,24.033869832136173,-90.46865591487781,1132.76630799007,1106.8124383990944,36.0,0.0,36.0,,1230.9889466490295,0.0,0.0,47.82464909530826,0.0202796942158386,0.08674610249354364,0.14629131416819713,3.9616214226679403,38.454338424980484,17.367001528944712,22.986041691915187,-82.63299847105529,16.153119219812197,-1.3278883173041685,0.3889877757802016,0.8531149347935187,-0.46412715901331714,-8.471048093892824,-7.89045497416516,-0.5805931197276637,1208.3675904166885,0.04438546911713637,0.044375621681602695,-9.062170165247673,1189.2000732421875,1213.304443359375,1191.839111328125,0.00044385469117136367,0.4483822437199212,1
2020-07-01,1171.077880859375,1192.0151643391816,1168.7906407668663,1189.376016373855,25141000,-78143603.2816031,-512281000,-0.050415436115386736,-118269161.48637521,-1706.575851748057,-204.6753923544961,-627889.5179831219,1205.6306153141445,38.11180062898801,827.6483904677883,1215.0197631835938,1263.205799180182,1166.8337271870055,7.931728759757998,0.04403924897111288,0.0,0.0,1203.087864254348,1221.4035685763358,1184.7721599323606,3.044782491150692,-0.37383981615563533,0.0,1.0,1168.7906407668663,1262.2166092773261,1215.5036250220962,7.689255050935564,0.02448184513337538,25.31179738342182,4.290558430584913,1.6571106274107024,8.50427712406053,-6.8471664966498285,1205.7094319661458,1211.2471313476562,1199.338383356308,1197.6812727288973,0.7361892196951733,0.9619015810904136,-0.2257123613952403,0.12288507344619215,25.034125159380288,20.277600097656205,25.442850074805044,46.51199950312602,-21.069149428320976,1201.252219595958,1211.017167032615,1206.1346933142863,1177.2360555086827,0.9965251282436245,11.416226039501165,24.29844655290731,27.652941015726164,-144.6774482112018,1142.3552093798498,1106.8124383990944,32.0,0.0,32.0,,1228.9021622205682,0.0,0.0,44.07825415865841,0.0,0.00857686406267445,0.06654154915474678,1.6466930833094466,36.65167498806686,3.1400559536525834,11.305414343680278,-96.85994404634742,5.352777206197061,-0.6567125972673598,0.1383599013479607,0.7101639281044072,-0.5718040267564465,-8.125074484543275,-7.937378876240784,-0.18769560830249077,1205.1597267659952,-1.5675873728267398,-1.5800039551424838,-10.48770010285992,1189.7279052734375,1227.5557861328125,1216.6473388671875,-0.015675873728267398,0.7858736506868249,2
2020-07-02,1192.366943359375,1200.108378788768,1172.1334778117252,1173.7169019874857,28370500,-65474920.70929161,-483910500,0.010355948843858256,-15090517.32314305,563.8293440818292,44.686317248800016,-112141.28507052833,1204.894354668605,47.00919509303456,827.6483904677883,1213.2867126464844,1262.1095651622995,1164.4638601306692,8.048032176882609,0.2857584285931179,0.0,0.0,1200.6833064675448,1220.089849892102,1181.2767630429876,3.232583199920046,0.28573301473032636,0.0,0.0,1168.7906407668663,1262.2166092773261,1215.5036250220962,7.700238330861979,0.25235277694626324,25.683667438018944,4.230901573672032,0.9782354244853195,6.999068784145488,-6.020833359660169,1202.1318969726562,1211.4975022536057,1198.2658541260105,1197.2876187015252,0.828888219764916,0.8623341286821571,-0.033445908917241085,0.10348664612075058,24.891193276903724,8.462921142578125,22.22485142524093,41.9947031386988,-19.76985171345787,1201.252219595958,1215.5036250220962,1208.377922309027,1177.2360555086827,0.49826256412181225,10.728675626417084,24.58020500059254,25.476480086725296,-94.62346493252224,1146.5339101489658,1106.8124383990944,28.000000000000004,96.0,-68.0,,1225.2954709333462,0.0,0.0,48.9904438147084,0.36308649303583773,0.1277887290838922,0.0743705652133701,1.069862654886049,38.755636118264285,32.36691660101298,17.624658027870097,-67.63308339898703,-0.6018616100475356,-3.4753105768672063,0.0817042963783614,0.5844720017591981,-0.5027677053808367,-6.782667641391966,-7.70643662927102,0.923768987879054,1204.8904034068767,1.8179032195858147,1.8015769262723857,-8.860453121104495,1171.077880859375,1195.533935546875,1227.0279541015625,0.018179032195858147,0.15754534805168197,3
2020-07-03,1189.5518798828125,1194.6542754130953,1181.1066281320013,1192.1910277666411,19218500,-60732792.357317254,-503129000,-0.03188426128643598,-20663485.90902496,124.03363106147154,52.54555546844245,-157514.31199451393,1204.8909358291585,52.76375921777029,825.6943923563703,1210.5947692871093,1258.4079742740837,1162.781564300135,7.899126313775573,0.2799468848613109,0.0,0.0,1198.7831111833661,1218.0137113221604,1179.5525110445722,3.2083535310754954,0.2599858757935616,0.0,0.0,1168.7906407668663,1262.2166092773261,1215.5036250220962,7.717360993181573,0.22222128865189966,24.47006542232645,3.98087333876074,0.2106416927299506,5.6413833658623815,-5.430741673132431,1199.448750813802,1210.0628896859976,1196.92524270398,1196.7146010112501,0.8462710809337542,0.87197628678212,-0.025705205848365775,0.08543021795814766,24.661480533797288,1.1259338378906705,19.091009488278793,37.55386237546511,-18.462852887186315,1201.252219595958,1215.5036250220962,1208.377922309027,1177.2360555086827,0.24913128206090612,10.090235957124724,23.64492516455315,24.507096872964524,-85.96987772919033,1161.9288544441843,1113.0584382731502,24.0,92.0,-68.0,,1221.9051811233574,0.0,0.0,48.38520973918267,0.31835037058629606,0.227145621207378,0.1211704047846482,0.4266342440502499,38.583503553850356,28.50223407011402,21.33640220825987,-71.49776592988597,-6.978790512155683,-2.635380688136061,0.017601664803951898,0.4710979343681489,-0.453496269564197,-8.455839772776216,-7.8563172579720595,-0.5995225148041561,1204.6227836068047,-0.2360903656580149,-0.23636949838525823,-9.075624810589943,1192.366943359375,1208.3779296875,1243.3907470703125,-0.002360903656580149,0.4080120657251771,4
2020-07-06,1206.794189453125,1206.794189453125,1190.783297300835,1197.2932157633184,20675000,-40057792.357317254,-482454000,-0.04141283812088591,33214833.55886588,844.7471847365691,-85.07864683995464,142165.55602547395,1202.2567551335558,50.41383481897643,825.6943923563703,1207.8852294921876,1249.7396229764543,1166.030836007921,6.930193773768201,0.48696624239134273,0.0,0.0,1198.8886566193426,1218.136857209859,1179.6404560288256,3.2110072080910825,0.705357711143077,0.0,0.0,1168.7906407668663,1256.2344575881393,1212.512549177503,7.239414365389305,0.4346053279437057,23.747289837125056,3.9692893259132394,0.9823050117188359,4.709567695033672,-3.7272626833148363,1199.0382080078125,1210.7666579026443,1198.4435422038487,1197.4612371921298,0.8511249762229994,0.9881366430434119,-0.13701166682041244,0.07170220086437692,24.471988386791722,-2.498388671875091,18.41609504894234,33.37826739536834,-14.962172346426001,1201.252219595958,1215.5036250220962,1208.377922309027,1177.2360555086827,0.374454923355655,9.756769629638653,25.96282175809958,23.29235045497456,-30.01659082202101,1163.3364166838237,1113.0584382731502,20.0,88.0,-68.0,,1218.718308701968,0.0,0.0,52.274367991828115,0.6904936993418815,0.45731018765467185,0.270748179315314,0.9865387041155933,45.22168380151606,58.53619888044446,39.80178318385716,-41.46380111955554,-7.658279154008142,-0.40657171732476255,0.08203230143985256,0.39328480778248964,-0.31125250634263707,-9.288976865467143,-8.142849179471076,-1.146127685996067,1204.641560378251,1.4494794100120334,1.439074877733848,-7.757694713537355,1189.5518798828125,1189.2000732421875,1260.9849853515625,0.014494794100120334,-0.2527512209350544,0
2020-07-07,1191.1356201171875,1207.6743260397297,1187.26484773242,1206.9705101926006,21976000,-53698048.283233516,-504430000,-0.11876725989892381,-20689102.624766745,-122.51226695065054,-98.49654215704183,-142980.59626292976,1200.3102788585825,50.75633579700162,825.6943923563703,1204.7974365234375,1241.7386028192504,1167.8562702276245,6.132344770322618,0.31508682892074225,0.0,0.0,1197.0705746381825,1215.86132710286,1178.2798221735052,3.1394560793304924,0.34207778448064935,0.0,0.0,1168.7906407668663,1256.2344575881393,1212.512549177503,7.257968366333914,0.2555352701036854,23.413508684143515,3.961373125497173,0.3265735338520699,3.832968862797352,-3.506395328945282,1197.850606282552,1211.1050133338342,1197.3192464982085,1196.9926729643564,0.8119815775195697,0.963817158378898,-0.15183558085932836,0.0587577381118873,24.393297520753,-5.2167480468749545,13.94610500813222,29.116735571842582,-15.170630563710363,1191.7512951837325,1215.5036250220962,1203.6274601029145,1177.2360555086827,0.1872274616778275,9.284198410412765,24.419850255741782,22.932616958760203,-51.16689304706276,1163.3364166838237,1113.0584382731502,16.0,84.0,-68.0,,1215.722648625862,0.0,0.0,48.686539453254866,0.388231791975749,0.4656919539679756,0.3833825876100085,0.4320924724214834,40.75497417214124,34.41757942207035,40.48533745754295,-65.58242057792965,-9.994149133568726,-1.1822943656350595,0.027282834826658497,0.3200844131913234,-0.2928015783646649,-9.45623433163938,-8.405526209904737,-1.0507081217346421,1204.3338985976088,-1.2975343660739158,-1.3060258767201738,-8.954570324688028,1206.794189453125,1189.7279052734375,1252.8914794921875,-0.012975343660739158,-0.40974978590952094,1
2020-07-08,1183.7459716796875,1199.7568692537109,1183.394063759569,1190.9597081868476,23367000,-76059959.95991966,-527797000,-0.17703890567798253,-42401218.683951855,-412.7373874598889,-50.26390192550764,-287946.3853156271,1198.901178389567,49.93412833082074,825.6943923563703,1201.5776794433593,1233.7658821908328,1169.3894766958858,5.3576565707154185,0.2230086453790672,0.0,0.0,1193.4872045903296,1211.8556999189861,1175.1187092616728,3.078121869762605,0.23483857179513443,0.0,0.0,1168.7906407668663,1241.6313839341374,1205.2110123505017,6.062091899128413,0.20531546305723225,22.70843836514335,3.938530528350737,-0.7803854598766975,2.9102979982625423,-3.69068345813924,1196.5310465494792,1210.7937387319712,1195.2310503722822,1196.011435832159,0.8373078364935437,0.9541096900873975,-0.11680185359385387,0.04557352548505834,24.379777920035256,11.72676391601567,8.454693714635306,24.770796258333654,-16.31610254369835,1191.7512951837325,1215.5036250220962,1203.6274601029145,1177.2360555086827,0.09361373083891375,8.661252054216886,23.22798255164083,22.967922967760014,-79.01137031188239,1163.3364166838237,1117.4684626339244,12.0,80.0,-68.0,,1212.906728154322,0.0,0.0,47.04550607390205,0.24998051436817312,0.4429020018952679,0.45530138117263846,-0.4977365793311952,39.96083803060852,23.035433660759605,38.66307065442481,-76.96456633924039,-9.68984254887414,-1.3200209830807375,-0.06524899649757297,0.24301773125354414,-0.30826672775111713,-9.041824325385031,-8.532785833000796,-0.509038492384235,1203.1159649028268,-0.6203868235233334,-0.6223192189406923,-9.51940417381386,1191.1356201171875,1171.077880859375,1248.14111328125,-0.006203868235233334,-0.7042269670804002,2
2020-07-09,1180.4029541015625,1188.8482060978195,1175.4764586654742,1178.819422370362,20008500,-81325168.63891622,-547805500,-0.13075421790294367,-45899439.90223217,-629.0829000984504,-79.99536792651338,-344452.399960814,1197.0840597058077,51.398384443419694,823.3625484186969,1199.8534423828125,1232.6929143109871,1167.013970454638,5.473913857838843,0.20385503878089892,0.0,0.0,1191.5577054380472,1209.5919152615654,1173.523495614529,3.026997306334957,0.1907335712059307,0.0,0.0,1168.7906407668663,1241.6313839341374,1205.2110123505017,6.070803366002367,0.15942057740994944,21.774769271863544,3.8958119303886876,-1.9054472080913456,1.947148956991765,-3.852596165083111,1193.7892557779949,1209.3997239332932,1192.9498047921716,1194.855252000263,0.8200364351967124,0.9742039935006092,-0.15416755830389672,0.0321622372109367,24.273183007211028,27.702343749999955,5.421978995618454,20.529283415795472,-15.10730442017702,1189.4639568459006,1215.5036250220962,1202.4837909339985,1177.2360555086827,0.046806865419456875,8.377212726901089,22.271346780881096,24.460598929367904,-114.27714716290033,1163.3364166838237,1117.4684626339244,8.0,76.0,-68.0,,1210.2597629110746,0.0,0.0,46.28543806641393,0.18594746395860895,0.2747199234341771,0.3944379597658068,-1.4797188776438062,42.884526297886104,17.886242372612784,25.11308515181425,-82.11375762738722,-12.349664085143786,-2.7117257698913115,-0.15947096561709104,0.16251999187941712,-0.3219909574965082,-9.738258549797587,-8.773880376360154,-0.9643781734374333,1202.6636350931017,-0.28241004895512845,-0.28280957851896105,-9.774930468781495,1183.7459716796875,1192.366943359375,1214.8876953125,-0.0028241004895512845,0.21092783764582124,3
2020-07-10,1155.5947265625,1174.0687595320787,1155.5947265625,1172.661235640406,33231500,-114556668.63891622,-581037000,-0.24416742023460938,-157115893.26824978,-963.4409483326036,-87.5609436453892,-1042870.3517286847,1193.5613930820364,48.70965331375877,823.3625484186969,1197.346240234375,1235.2688724762525,1159.4236079924976,6.334447124409766,-0.05048280147823519,0.0,1.0,1186.95969730223,1205.3809732069958,1168.5384213974644,3.103942947116794,-0.3513246015607358,0.0,1.0,1155.5947265625,1241.6313839341374,1198.6130552483187,7.185612188066511,0.0,22.07811509858344,3.992270160324101,-4.744195250884559,0.6088801154165003,-5.353075366301059,1187.792500813802,1206.6522921048677,1187.2028696799143,1191.947064930799,0.7741566022477482,0.9784619013275082,-0.20430529907976003,0.015064475085700468,24.20184752256572,-1.8123046875000455,0.737959082662043,16.24420325704817,-15.506244174386127,1182.8659997437176,1208.905667919913,1195.8858338318153,1177.2360555086827,0.023403432709728438,8.955394484778852,20.578055348665785,28.69403440841436,-190.13979451244558,1176.3562978069006,1153.3608158737788,4.0,100.0,-96.0,,1207.771615582422,0.0,0.0,40.99267635748426,0.0,0.14530932610892744,0.2876437504794575,-3.9140956626588985,40.47304727041423,0.0,13.640558677790802,-100.0,-18.278971039522503,-5.862141695165848,-0.3980206328340591,0.050411866936721894,-0.448432499770781,-5.842066653847987,-8.187517631857721,2.345450978009734,1198.2181810351085,-2.101674470811943,-2.1240740487704635,-11.671167721391429,1180.4029541015625,1189.5518798828125,1205.73876953125,-0.021016744708119428,0.18968248461910164,4
